Coa_id,bu_id,coa_effective_date_id,gl_account_cd,gl_subacct_cd,gl_account_name,gl_subacct_name,consolidation_account,ey_gl_account_name,ey_account_type,ey_account_sub_type,ey_account_class,ey_account_sub_class,ey_account_group_I,ey_account_group_II,ey_cash_activity,ey_index,ey_sub_index,created_by_id,created_date_id,created_time_id,last_modified_by_id,last_modified_date_id,ver_desc,ver_start_date_id,ver_end_date_id
3799,43,19980107,802200,NULL,Long Text0000802200,NULL,,0000802200 - Long Text0000802200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3800,43,19980107,808600,NULL,Long Text0000808600,NULL,,0000808600 - Long Text0000808600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3801,43,19980107,818200,NULL,Long Text0000818200,NULL,,0000818200 - Long Text0000818200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3802,43,19980107,826300,NULL,Long Text0000826300,NULL,,0000826300 - Long Text0000826300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3803,43,19980107,831900,NULL,Long Text0000831900,NULL,,0000831900 - Long Text0000831900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3804,43,19970814,833800,NULL,Long Text0000833800,NULL,,0000833800 - Long Text0000833800,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970814,0,29,19970814,20141115,20141115,NULL
3805,43,19970814,833900,NULL,Long Text0000833900,NULL,,0000833900 - Long Text0000833900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970814,0,29,19970814,20141115,20141115,NULL
3806,43,19980107,836100,NULL,Long Text0000836100,NULL,,0000836100 - Long Text0000836100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3807,43,19980107,841400,NULL,Long Text0000841400,NULL,,0000841400 - Long Text0000841400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3808,43,19970814,875100,NULL,Long Text0000875100,NULL,,0000875100 - Long Text0000875100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970814,0,29,19970814,20141115,20141115,NULL
3809,43,19980107,881000,NULL,Long Text0000881000,NULL,,0000881000 - Long Text0000881000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3810,43,19980107,887000,NULL,Long Text0000887000,NULL,,0000887000 - Long Text0000887000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3811,43,19980107,887900,NULL,Long Text0000887900,NULL,,0000887900 - Long Text0000887900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3812,43,19980107,889100,NULL,Long Text0000889100,NULL,,0000889100 - Long Text0000889100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3813,43,19980107,889200,NULL,Long Text0000889200,NULL,,0000889200 - Long Text0000889200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19980107,0,29,19980107,20141115,20141115,NULL
3814,43,19970814,911000,NULL,Long Text0000911000,NULL,,0000911000 - Long Text0000911000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970814,0,29,19970814,20141115,20141115,NULL
3815,43,19970814,999999,NULL,Long Text0000999999,NULL,,0000999999 - Long Text0000999999,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970814,0,29,19970814,20141115,20141115,NULL
3816,21,19970623,3000,NULL,Long Text0000003000,NULL,,0000003000 - Long Text0000003000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3817,21,19970623,3010,NULL,Long Text0000003010,NULL,,0000003010 - Long Text0000003010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3818,21,19970623,4000,NULL,Long Text0000004000,NULL,,0000004000 - Long Text0000004000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3819,21,19970623,4010,NULL,Long Text0000004010,NULL,,0000004010 - Long Text0000004010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3820,21,19970623,28010,NULL,Long Text0000028010,NULL,,0000028010 - Long Text0000028010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3821,21,19970623,38010,NULL,Long Text0000038010,NULL,,0000038010 - Long Text0000038010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3822,21,19970623,51100,NULL,Long Text0000051100,NULL,,0000051100 - Long Text0000051100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3823,21,19970925,55020,NULL,Long Text0000055020,NULL,,0000055020 - Long Text0000055020,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970925,0,29,19970925,20141115,20141115,NULL
3824,21,19970623,57000,NULL,Long Text0000057000,NULL,,0000057000 - Long Text0000057000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3825,21,19970623,60110,NULL,Long Text0000060110,NULL,,0000060110 - Long Text0000060110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3826,21,19970623,62199,NULL,Long Text0000062199,NULL,,0000062199 - Long Text0000062199,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3827,21,19970623,76110,NULL,Long Text0000076110,NULL,,0000076110 - Long Text0000076110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3828,21,19970623,76150,NULL,Long Text0000076150,NULL,,0000076150 - Long Text0000076150,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3829,21,19970623,76200,NULL,Long Text0000076200,NULL,,0000076200 - Long Text0000076200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3830,21,19970623,85300,NULL,Long Text0000085300,NULL,,0000085300 - Long Text0000085300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3831,21,19970623,85600,NULL,Long Text0000085600,NULL,,0000085600 - Long Text0000085600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3832,21,19970623,86100,NULL,Long Text0000086100,NULL,,0000086100 - Long Text0000086100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3833,21,19970623,87500,NULL,Long Text0000087500,NULL,,0000087500 - Long Text0000087500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3834,21,19970623,87900,NULL,Long Text0000087900,NULL,,0000087900 - Long Text0000087900,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3835,21,19970623,105000,NULL,Long Text0000105000,NULL,,0000105000 - Long Text0000105000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3836,21,19970623,110000,NULL,Long Text0000110000,NULL,,0000110000 - Long Text0000110000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3837,21,19970623,110002,NULL,Long Text0000110002,NULL,,0000110002 - Long Text0000110002,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3838,21,19970623,113108,NULL,Long Text0000113108,NULL,,0000113108 - Long Text0000113108,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3839,21,19970623,113113,NULL,Long Text0000113113,NULL,,0000113113 - Long Text0000113113,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3840,21,19970623,113211,NULL,Long Text0000113211,NULL,,0000113211 - Long Text0000113211,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3841,21,19970623,126000,NULL,Long Text0000126000,NULL,,0000126000 - Long Text0000126000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3842,21,19970623,136000,NULL,Long Text0000136000,NULL,,0000136000 - Long Text0000136000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3843,21,19970623,140020,NULL,Long Text0000140020,NULL,,0000140020 - Long Text0000140020,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3844,21,19970623,151100,NULL,Long Text0000151100,NULL,,0000151100 - Long Text0000151100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3845,21,19970623,152500,NULL,Long Text0000152500,NULL,,0000152500 - Long Text0000152500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3846,21,19970623,154098,NULL,Long Text0000154098,NULL,,0000154098 - Long Text0000154098,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3847,21,19970623,160000,NULL,Long Text0000160000,NULL,,0000160000 - Long Text0000160000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3848,21,19970623,160098,NULL,Long Text0000160098,NULL,,0000160098 - Long Text0000160098,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3849,21,19970623,161030,NULL,Long Text0000161030,NULL,,0000161030 - Long Text0000161030,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3850,21,19970623,161099,NULL,Long Text0000161099,NULL,,0000161099 - Long Text0000161099,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3851,21,19970623,164098,NULL,Long Text0000164098,NULL,,0000164098 - Long Text0000164098,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3852,21,19970623,165098,NULL,Long Text0000165098,NULL,,0000165098 - Long Text0000165098,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3853,21,19970623,172200,NULL,Long Text0000172200,NULL,,0000172200 - Long Text0000172200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3854,21,19970623,175000,NULL,Long Text0000175000,NULL,,0000175000 - Long Text0000175000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3855,21,19970701,191110,NULL,Long Text0000191110,NULL,,0000191110 - Long Text0000191110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970701,0,29,19970701,20141115,20141115,NULL
3856,21,19970623,191199,NULL,Long Text0000191199,NULL,,0000191199 - Long Text0000191199,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3857,21,19970911,194300,NULL,Long Text0000194300,NULL,,0000194300 - Long Text0000194300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
3858,21,19970911,194400,NULL,Long Text0000194400,NULL,,0000194400 - Long Text0000194400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
3859,21,19970827,194600,NULL,Long Text0000194600,NULL,,0000194600 - Long Text0000194600,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970827,0,29,19970827,20141115,20141115,NULL
3860,21,19970623,195500,NULL,Long Text0000195500,NULL,,0000195500 - Long Text0000195500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3861,21,19970623,196100,NULL,Long Text0000196100,NULL,,0000196100 - Long Text0000196100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3862,21,19970623,196110,NULL,Long Text0000196110,NULL,,0000196110 - Long Text0000196110,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3863,21,19970623,196750,NULL,Long Text0000196750,NULL,,0000196750 - Long Text0000196750,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3864,21,19970724,196820,NULL,Long Text0000196820,NULL,,0000196820 - Long Text0000196820,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3865,21,19970623,196950,NULL,Long Text0000196950,NULL,,0000196950 - Long Text0000196950,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3866,21,19970623,200130,NULL,Long Text0000200130,NULL,,0000200130 - Long Text0000200130,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3867,21,19970623,226500,NULL,Long Text0000226500,NULL,,0000226500 - Long Text0000226500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3868,21,19970623,230100,NULL,Long Text0000230100,NULL,,0000230100 - Long Text0000230100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3869,21,19970623,230300,NULL,Long Text0000230300,NULL,,0000230300 - Long Text0000230300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3870,21,19970623,230400,NULL,Long Text0000230400,NULL,,0000230400 - Long Text0000230400,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3871,21,19970623,230550,NULL,Long Text0000230550,NULL,,0000230550 - Long Text0000230550,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3872,21,19970623,230700,NULL,Long Text0000230700,NULL,,0000230700 - Long Text0000230700,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3873,21,19970911,239300,NULL,Long Text0000239300,NULL,,0000239300 - Long Text0000239300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970911,0,29,19970911,20141115,20141115,NULL
3874,21,19970623,240200,NULL,Long Text0000240200,NULL,,0000240200 - Long Text0000240200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3875,21,19970623,245950,NULL,Long Text0000245950,NULL,,0000245950 - Long Text0000245950,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3876,21,19970623,253100,NULL,Long Text0000253100,NULL,,0000253100 - Long Text0000253100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3877,21,19970623,290200,NULL,Long Text0000290200,NULL,,0000290200 - Long Text0000290200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3878,21,19970623,292000,NULL,Long Text0000292000,NULL,,0000292000 - Long Text0000292000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3879,21,19970623,300010,NULL,Long Text0000300010,NULL,,0000300010 - Long Text0000300010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3880,21,19970723,400002,NULL,Long Text0000400002,NULL,,0000400002 - Long Text0000400002,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970723,0,29,19970723,20141115,20141115,NULL
3881,21,19970623,410300,NULL,Long Text0000410300,NULL,,0000410300 - Long Text0000410300,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3882,21,19970623,419000,NULL,Long Text0000419000,NULL,,0000419000 - Long Text0000419000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3883,21,19970623,425200,NULL,Long Text0000425200,NULL,,0000425200 - Long Text0000425200,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3884,21,19970623,432000,NULL,Long Text0000432000,NULL,,0000432000 - Long Text0000432000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3885,21,19970623,432100,NULL,Long Text0000432100,NULL,,0000432100 - Long Text0000432100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3886,21,19970724,470500,NULL,Long Text0000470500,NULL,,0000470500 - Long Text0000470500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3887,21,19970724,470510,NULL,Long Text0000470510,NULL,,0000470510 - Long Text0000470510,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3888,21,19970724,470700,NULL,Long Text0000470700,NULL,,0000470700 - Long Text0000470700,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3889,21,19970623,476100,NULL,Long Text0000476100,NULL,,0000476100 - Long Text0000476100,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3890,21,19970623,476500,NULL,Long Text0000476500,NULL,,0000476500 - Long Text0000476500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3891,21,19970623,825000,NULL,Long Text0000825000,NULL,,0000825000 - Long Text0000825000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3892,21,19970724,840080,NULL,Long Text0000840080,NULL,,0000840080 - Long Text0000840080,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3893,21,19970724,840500,NULL,Long Text0000840500,NULL,,0000840500 - Long Text0000840500,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970724,0,29,19970724,20141115,20141115,NULL
3894,21,19970623,872000,NULL,Long Text0000872000,NULL,,0000872000 - Long Text0000872000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3895,21,19970623,888000,NULL,Long Text0000888000,NULL,,0000888000 - Long Text0000888000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3896,21,19970623,892000,NULL,Long Text0000892000,NULL,,0000892000 - Long Text0000892000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3897,21,19970623,920000,NULL,Long Text0000920000,NULL,,0000920000 - Long Text0000920000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3898,21,19970623,940040,NULL,Long Text0000940040,NULL,,0000940040 - Long Text0000940040,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970623,0,29,19970623,20141115,20141115,NULL
3899,22,19970624,21000,NULL,Long Text0000021000,NULL,,0000021000 - Long Text0000021000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3900,22,19970624,21010,NULL,Long Text0000021010,NULL,,0000021010 - Long Text0000021010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3901,22,19970624,22000,NULL,Long Text0000022000,NULL,,0000022000 - Long Text0000022000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3902,22,19970624,50010,NULL,Long Text0000050010,NULL,,0000050010 - Long Text0000050010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3903,22,19970624,69990,NULL,Long Text0000069990,NULL,,0000069990 - Long Text0000069990,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3904,22,19970624,80000,NULL,Long Text0000080000,NULL,,0000080000 - Long Text0000080000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3905,22,19970624,120020,NULL,Long Text0000120020,NULL,,0000120020 - Long Text0000120020,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3906,22,19970624,200010,NULL,Long Text0000200010,NULL,,0000200010 - Long Text0000200010,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3907,22,19970624,204000,NULL,Long Text0000204000,NULL,,0000204000 - Long Text0000204000,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3908,22,19970624,204299,NULL,Long Text0000204299,NULL,,0000204299 - Long Text0000204299,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
3909,22,19970624,229980,NULL,Long Text0000229980,NULL,,0000229980 - Long Text0000229980,NULL,NULL,NULL,NULL,EY empty,EY empty,NULL,NULL,NULL,29,19970624,0,29,19970624,20141115,20141115,NULL
