period_id,bu_id,engagement_id,fiscal_period_cd,fiscal_period_desc,fiscal_period_seq,fiscal_period_start,fiscal_period_end,fiscal_quarter_cd,fiscal_quarter_desc,fiscal_quarter_start,fiscal_quarter_end,fiscal_year_cd,fiscal_year_desc,fiscal_year_start,fiscal_year_end,adjustment_period,ver_start_date_id,ver_end_date_id,ver_desc
2036,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-014,2012-014,14,20130630,20130630,2012-Q4,2012-Q4,20130630,20130630,2012,2012,20120701,20130630,Y,20141115,NULL,20141115
2037,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-015,2012-015,15,20130630,20130630,2012-Q4,2012-Q4,20130630,20130630,2012,2012,20120701,20130630,Y,20141115,NULL,20141115
2038,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2012-016,2012-016,16,20130630,20130630,2012-Q4,2012-Q4,20130630,20130630,2012,2012,20120701,20130630,Y,20141115,NULL,20141115
2039,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-001,2013-001,1,20130701,20130731,2013-Q1,2013-Q1,20130701,20130731,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2040,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-002,2013-002,2,20130801,20130831,2013-Q1,2013-Q1,20130801,20130831,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2041,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-003,2013-003,3,20130901,20130930,2013-Q1,2013-Q1,20130901,20130930,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2042,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-004,2013-004,4,20131001,20131031,2013-Q2,2013-Q2,20131001,20131031,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2043,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-005,2013-005,5,20131101,20131130,2013-Q2,2013-Q2,20131101,20131130,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2044,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-006,2013-006,6,20131201,20131231,2013-Q2,2013-Q2,20131201,20131231,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2045,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-007,2013-007,7,20140101,20140131,2013-Q3,2013-Q3,20140101,20140131,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2046,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-008,2013-008,8,20140201,20140228,2013-Q3,2013-Q3,20140201,20140228,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2047,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-009,2013-009,9,20140301,20140331,2013-Q3,2013-Q3,20140301,20140331,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2048,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-010,2013-010,10,20140401,20140430,2013-Q4,2013-Q4,20140401,20140430,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2049,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-011,2013-011,11,20140501,20140531,2013-Q4,2013-Q4,20140501,20140531,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2050,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-012,2013-012,12,20140601,20140630,2013-Q4,2013-Q4,20140601,20140630,2013,2013,20130701,20140630,N,20141115,NULL,20141115
2051,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-013,2013-013,13,20140630,20140630,2013-Q4,2013-Q4,20140630,20140630,2013,2013,20130701,20140630,Y,20141115,NULL,20141115
2052,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-014,2013-014,14,20140630,20140630,2013-Q4,2013-Q4,20140630,20140630,2013,2013,20130701,20140630,Y,20141115,NULL,20141115
2053,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-015,2013-015,15,20140630,20140630,2013-Q4,2013-Q4,20140630,20140630,2013,2013,20130701,20140630,Y,20141115,NULL,20141115
2054,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2013-016,2013-016,16,20140630,20140630,2013-Q4,2013-Q4,20140630,20140630,2013,2013,20130701,20140630,Y,20141115,NULL,20141115
2055,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-001,2014-001,1,20140701,20140731,2014-Q1,2014-Q1,20140701,20140731,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2056,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-002,2014-002,2,20140801,20140831,2014-Q1,2014-Q1,20140801,20140831,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2057,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-003,2014-003,3,20140901,20140930,2014-Q1,2014-Q1,20140901,20140930,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2058,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-004,2014-004,4,20141001,20141031,2014-Q2,2014-Q2,20141001,20141031,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2059,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-005,2014-005,5,20141101,20141130,2014-Q2,2014-Q2,20141101,20141130,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2060,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-006,2014-006,6,20141201,20141231,2014-Q2,2014-Q2,20141201,20141231,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2061,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-007,2014-007,7,20150101,20150131,2014-Q3,2014-Q3,20150101,20150131,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2062,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-008,2014-008,8,20150201,20150228,2014-Q3,2014-Q3,20150201,20150228,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2063,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-009,2014-009,9,20150301,20150331,2014-Q3,2014-Q3,20150301,20150331,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2064,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-010,2014-010,10,20150401,20150430,2014-Q4,2014-Q4,20150401,20150430,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2065,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-011,2014-011,11,20150501,20150531,2014-Q4,2014-Q4,20150501,20150531,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2066,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-012,2014-012,12,20150601,20150630,2014-Q4,2014-Q4,20150601,20150630,2014,2014,20140701,20150630,N,20141115,NULL,20141115
2067,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-013,2014-013,13,20150630,20150630,2014-Q4,2014-Q4,20150630,20150630,2014,2014,20140701,20150630,Y,20141115,NULL,20141115
2068,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-014,2014-014,14,20150630,20150630,2014-Q4,2014-Q4,20150630,20150630,2014,2014,20140701,20150630,Y,20141115,NULL,20141115
2069,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-015,2014-015,15,20150630,20150630,2014-Q4,2014-Q4,20150630,20150630,2014,2014,20140701,20150630,Y,20141115,NULL,20141115
2070,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2014-016,2014-016,16,20150630,20150630,2014-Q4,2014-Q4,20150630,20150630,2014,2014,20140701,20150630,Y,20141115,NULL,20141115
2071,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-001,2015-001,1,20150701,20150731,2015-Q1,2015-Q1,20150701,20150731,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2072,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-002,2015-002,2,20150801,20150831,2015-Q1,2015-Q1,20150801,20150831,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2073,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-003,2015-003,3,20150901,20150930,2015-Q1,2015-Q1,20150901,20150930,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2074,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-004,2015-004,4,20151001,20151031,2015-Q2,2015-Q2,20151001,20151031,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2075,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-005,2015-005,5,20151101,20151130,2015-Q2,2015-Q2,20151101,20151130,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2076,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-006,2015-006,6,20151201,20151231,2015-Q2,2015-Q2,20151201,20151231,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2077,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-007,2015-007,7,20160101,20160131,2015-Q3,2015-Q3,20160101,20160131,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2078,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-008,2015-008,8,20160201,20160228,2015-Q3,2015-Q3,20160201,20160228,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2079,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-009,2015-009,9,20160229,20160331,2015-Q3,2015-Q3,20160229,20160331,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2080,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-010,2015-010,10,20160401,20160430,2015-Q4,2015-Q4,20160401,20160430,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2081,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-011,2015-011,11,20160501,20160531,2015-Q4,2015-Q4,20160501,20160531,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2082,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-012,2015-012,12,20160601,20160630,2015-Q4,2015-Q4,20160601,20160630,2015,2015,20150701,20160630,N,20141115,NULL,20141115
2083,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-013,2015-013,13,20160630,20160630,2015-Q4,2015-Q4,20160630,20160630,2015,2015,20150701,20160630,Y,20141115,NULL,20141115
2084,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-014,2015-014,14,20160630,20160630,2015-Q4,2015-Q4,20160630,20160630,2015,2015,20150701,20160630,Y,20141115,NULL,20141115
2085,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-015,2015-015,15,20160630,20160630,2015-Q4,2015-Q4,20160630,20160630,2015,2015,20150701,20160630,Y,20141115,NULL,20141115
2086,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2015-016,2015-016,16,20160630,20160630,2015-Q4,2015-Q4,20160630,20160630,2015,2015,20150701,20160630,Y,20141115,NULL,20141115
2087,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-001,2016-001,1,20160701,20160731,2016-Q1,2016-Q1,20160701,20160731,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2088,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-002,2016-002,2,20160801,20160831,2016-Q1,2016-Q1,20160801,20160831,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2089,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-003,2016-003,3,20160901,20160930,2016-Q1,2016-Q1,20160901,20160930,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2090,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-004,2016-004,4,20161001,20161031,2016-Q2,2016-Q2,20161001,20161031,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2091,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-005,2016-005,5,20161101,20161130,2016-Q2,2016-Q2,20161101,20161130,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2092,13,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2016-006,2016-006,6,20161201,20161231,2016-Q2,2016-Q2,20161201,20161231,2016,2016,20160701,20161231,N,20141115,NULL,20141115
2093,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-001,2006-001,1,20060101,20060131,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2094,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-002,2006-002,2,20060201,20060228,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2095,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-003,2006-003,3,20060301,20060331,2006-Q1,2006-Q1,20060101,20060331,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2096,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-004,2006-004,4,20060401,20060430,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2097,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-005,2006-005,5,20060501,20060531,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2098,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-006,2006-006,6,20060601,20060630,2006-Q2,2006-Q2,20060401,20060630,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2099,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-007,2006-007,7,20060701,20060731,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2100,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-008,2006-008,8,20060801,20060831,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2101,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-009,2006-009,9,20060901,20060930,2006-Q3,2006-Q3,20060701,20060930,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2102,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-010,2006-010,10,20061001,20061031,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2103,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-011,2006-011,11,20061101,20061130,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2104,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-012,2006-012,12,20061201,20061231,2006-Q4,2006-Q4,20061001,20061231,2006,2006,20060101,20061231,N,20141115,NULL,20141115
2105,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-013,2006-013,13,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
2106,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-014,2006-014,14,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
2107,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-015,2006-015,15,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
2108,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2006-016,2006-016,16,20061231,20061231,2006-Q4,2006-Q4,20060930,20061231,2006,2006,20060101,20061231,Y,20141115,NULL,20141115
2109,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-001,2007-001,1,20070101,20070131,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2110,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-002,2007-002,2,20070201,20070228,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2111,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-003,2007-003,3,20070301,20070331,2007-Q1,2007-Q1,20070101,20070331,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2112,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-004,2007-004,4,20070401,20070430,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2113,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-005,2007-005,5,20070501,20070531,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2114,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-006,2007-006,6,20070601,20070630,2007-Q2,2007-Q2,20070401,20070630,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2115,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-007,2007-007,7,20070701,20070731,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2116,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-008,2007-008,8,20070801,20070831,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2117,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-009,2007-009,9,20070901,20070930,2007-Q3,2007-Q3,20070701,20070930,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2118,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-010,2007-010,10,20071001,20071031,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2119,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-011,2007-011,11,20071101,20071130,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2120,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-012,2007-012,12,20071201,20071231,2007-Q4,2007-Q4,20071001,20071231,2007,2007,20070101,20071231,N,20141115,NULL,20141115
2121,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-013,2007-013,13,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
2122,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-014,2007-014,14,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
2123,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-015,2007-015,15,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
2124,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2007-016,2007-016,16,20071231,20071231,2007-Q4,2007-Q4,20070930,20071231,2007,2007,20070101,20071231,Y,20141115,NULL,20141115
2125,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-001,2008-001,1,20080101,20080131,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2126,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-002,2008-002,2,20080201,20080229,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2127,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-003,2008-003,3,20080301,20080331,2008-Q1,2008-Q1,20080101,20080331,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2128,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-004,2008-004,4,20080401,20080430,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2129,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-005,2008-005,5,20080501,20080531,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2130,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-006,2008-006,6,20080601,20080630,2008-Q2,2008-Q2,20080401,20080630,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2131,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-007,2008-007,7,20080701,20080731,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2132,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-008,2008-008,8,20080801,20080831,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2133,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-009,2008-009,9,20080901,20080930,2008-Q3,2008-Q3,20080701,20080930,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2134,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-010,2008-010,10,20081001,20081031,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2135,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-011,2008-011,11,20081101,20081130,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2136,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-012,2008-012,12,20081201,20081231,2008-Q4,2008-Q4,20081001,20081231,2008,2008,20080101,20081231,N,20141115,NULL,20141115
2137,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-013,2008-013,13,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
2138,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-014,2008-014,14,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
2139,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-015,2008-015,15,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
2140,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2008-016,2008-016,16,20081231,20081231,2008-Q4,2008-Q4,20080930,20081231,2008,2008,20080101,20081231,Y,20141115,NULL,20141115
2141,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-001,2009-001,1,20090101,20090131,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2142,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-002,2009-002,2,20090201,20090228,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2143,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-003,2009-003,3,20090301,20090331,2009-Q1,2009-Q1,20090101,20090331,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2144,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-004,2009-004,4,20090401,20090430,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2145,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-005,2009-005,5,20090501,20090531,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2146,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-006,2009-006,6,20090601,20090630,2009-Q2,2009-Q2,20090401,20090630,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2147,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-007,2009-007,7,20090701,20090731,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2148,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-008,2009-008,8,20090801,20090831,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2149,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-009,2009-009,9,20090901,20090930,2009-Q3,2009-Q3,20090701,20090930,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2150,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-010,2009-010,10,20091001,20091031,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2151,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-011,2009-011,11,20091101,20091130,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2152,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-012,2009-012,12,20091201,20091231,2009-Q4,2009-Q4,20091001,20091231,2009,2009,20090101,20091231,N,20141115,NULL,20141115
2153,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-013,2009-013,13,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
2154,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-014,2009-014,14,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
2155,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-015,2009-015,15,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
2156,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2009-016,2009-016,16,20091231,20091231,2009-Q4,2009-Q4,20090930,20091231,2009,2009,20090101,20091231,Y,20141115,NULL,20141115
2157,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-001,2010-001,1,20100101,20100131,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2158,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-002,2010-002,2,20100201,20100228,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2159,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-003,2010-003,3,20100301,20100331,2010-Q1,2010-Q1,20100101,20100331,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2160,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-004,2010-004,4,20100401,20100430,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2161,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-005,2010-005,5,20100501,20100531,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2162,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-006,2010-006,6,20100601,20100630,2010-Q2,2010-Q2,20100401,20100630,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2163,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-007,2010-007,7,20100701,20100731,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2164,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-008,2010-008,8,20100801,20100831,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2165,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-009,2010-009,9,20100901,20100930,2010-Q3,2010-Q3,20100701,20100930,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2166,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-010,2010-010,10,20101001,20101031,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
2167,14,272EFC29-7E98-4DCD-8ABC-E2A9604368CC,2010-011,2010-011,11,20101101,20101130,2010-Q4,2010-Q4,20101001,20101231,2010,2010,20100101,20101231,N,20141115,NULL,20141115
